guarantee_id,dist_network
G170202006699,12426.1999275002
G170202105016,12408.9918610913
G170202008423,12393.5694842044
G170202206410,12388.2012986516
G170202102963,12371.7595190372
G170202006860,12383.1269681961
G170202007984,12387.7418253407
G170202102089,12395.3919231236
G170202302187,12415.9212932874
G170202006391,12431.5568026219
G170202008324,12431.7969322027
G170202301005,12445.9493726017
G170202204510,12506.9920659895
G170202009479,12490.6061236862
G170202004449,12433.3987362238
G170202001844,12417.644471342
G170202002772,5798.07980699288
G170202004040,5840.40813030058
G170202204321,5982.32327930033
G170202010222,6089.42606367688
G170202000912,6108.93428365945
G170202103460,6212.82426867777
G170202103550,7053.62462099219
G170202004905,7275.26665542221
G170202001319,7393.04619163414
G170202204781,7403.36320438419
G170202302247,7447.42940210493
G170202303635,7526.56126350209
G170202002345,7561.82697856353
G170202002091,7635.83347189754
G170202206911,7680.30852198562
G170202004804,8150.58618530787
G170202008392,8175.64406964719
G170202303881,8280.95692705919
G170202003741,8334.14072742025
G170202302931,8356.61637995415
G170202300450,8513.32325427068
G170202007822,8557.71842084813
G170202000249,8658.12503095146
G170202002517,8785.20021705086
G170202402232,8887.26353092279
G170202008495,8981.76630071511
G170202008124,9007.09250562715
G170202104757,9015.7885958564
G170202008207,9022.17673135734
G170202008287,9055.84690700943
G170202400967,9125.27431846406
G170202002843,9128.08165484959
G170202008587,9171.46463648905
G170202301792,9277.42840007522
G170202009343,9309.09068652672
G170202304016,9323.73713677405
G170202004488,9352.91154955048
G170202007860,9367.03814253603
G170202007596,9370.55870737821
G170202009615,9378.59081723536
G170202204918,9388.99636318554
G170202200517,9408.2468432034
G170202007479,9409.95567677914
G170202304444,9510.35003650486
G170202104630,9566.65778036373
G170202205093,9573.36036306929
G170202202108,10208.5579270173
G170202301132,10249.0081372386
G170202009553,10503.5331357715
G170202002433,2535.60658644619
G170202003383,7892.41418871137
G170202209372,7631.40105842724
G170202003471,7586.76876988609
G170202000857,7549.21094392715
G170202000213,7528.0710011185
G170202001854,7041.79043425858
G170202100638,6960.33463708789
G170202008788,10199.6925236662
G170202008944,10304.333252105
G170202103044,10324.0119139474
G170202104048,10575.3960191632
G170202100622,10820.2380737261
G170202000870,11276.2401013729
G170202100395,10855.3161547895
G170202101851,10159.7857173923
G170202301811,16525.5312768965
G170202301929,16570.4596906423
G170202006791,16584.3981347502
G170202301138,16584.9618733482
G170202004979,16593.6364563224
G170202006673,16570.8063602057
G170202000655,16551.3603969143
G170202003105,16509.37570763
G170202400918,16518.4976790061
G170202005195,16530.2510650765
G170202104686,16533.9455612245
G170202003974,16520.1669344429
G170202203792,16585.2796444027
G170202009366,16638.9367774906
G170202009702,16658.157578356
G170202103108,16659.5659952433
G170202302137,16688.1989538721
G170202000610,16705.9291700468
G170202006625,16726.0987208103
G170202204805,19626.5354385722
G170202000433,10739.6781251078
G170202000621,10748.8573242102
G170202302344,10688.4937301986
G170202000254,10380.3094846733
G170202007581,10609.9570668805
G170202300535,10413.4716435848
G170202003679,7137.82472657814
G170202010162,7187.86392619881
G170202402002,13318.6215488557
G170202104663,13517.1133324853
G170202001688,7821.37895040111
G170202009316,7704.64920628197
G170202009339,7682.29990354633
G170202105613,7589.13975820177
G170202000748,7735.55172396422
G170202006157,7715.48995121741
G170202400874,7692.22613159739
G170202001005,7627.55386310932
G170202001818,7534.85497267558
G170202104781,7603.63850010719
G170202103288,7621.62693928712
G170202005005,7644.05151488445
G170202009534,7713.19862590899
G170202006465,7727.75970409319
G170202302056,7746.8464708312
G170202008236,11368.8994487066
G170202007664,11251.6456609635
G170202303537,11098.9963747552
G170202002761,11718.6360871492
G170202103480,11582.5618635588
G170202301064,7909.96083972911
G170202102632,7777.43285982908
G170202002684,7942.49244297768
G170202105641,10810.3713517299
G170202401239,11314.7666780637
G170202008773,11375.5996245806
G170202104835,11454.0371943524
G170202003546,22073.9468232988
G170202006628,22147.4649472209
G170202005300,11703.4175684279
G170202203004,11541.4036878768
G170202008250,10861.309262901
G170202006371,4500.87112473555
G170202202133,4018.16305127783
G170202007440,3919.02024491862
G170202301733,3803.32360683205
G170202003096,3720.69504788802
G170202401016,4268.30651026922
G170202002763,3861.68369650336
G170202008497,3863.42248435305
G170202006081,4559.49780420958
G170202204163,4641.84274849485
G170202001121,4698.36118708797
G170202007898,4736.06811775992
G170202103216,4741.98465567384
G170202002545,4779.17268195462
G170202105268,4906.31366740937
G170202101760,5033.98701827192
G170202301610,5072.82940279556
G170202303559,5193.06991008824
G170202104526,5227.0602755447
G170202303277,5236.39999873135
G170202000877,5251.7113586502
G170202003249,5274.51611127126
G170202007304,5283.60194487766
G170202204115,5294.54368781532
G170202001576,5541.65773757735
G170202008685,5603.16762222852
G170202206377,5623.68055367464
G170202303937,5650.78609631407
G170202204696,5734.26444848065
G170202006822,6667.70078360752
G170202006029,6636.46218299625
G170202303040,6612.74472096125
G170202209552,5838.08016974464
G170202204850,5809.47590283686
G170202303445,5451.32256207512
G170202001285,5920.39214154588
G170202300690,5984.13847328645
G170202203447,5973.08193905106
G170202005455,5674.21600867899
G170202004212,5940.76323087936
G170202004848,5938.09173589936
G170202102314,6888.31520388852
G170202008065,6962.07829267275
G170202206333,7059.9986536324
G170202204842,7101.19926772574
G170202001863,7120.05405740448
G170202101182,7155.5786072818
G170202006372,7179.39956210529
G170202206412,7187.76941366398
G170202000537,7405.05726379294
G170202006627,7408.63917872428
G170202104851,7419.00344590467
G170202010154,7432.45859837356
G170202003047,7453.44987388725
G170202001249,7467.37231244956
G170202005436,7427.70022502846
G170202001346,7476.14281887563
G170202009834,7527.59115419928
G170202001857,7529.61745567008
G170202202421,7523.63015889746
G170202300591,7570.37382902962
G170202204063,7619.72727849306
G170202002590,8243.68851551509
G170202005211,6074.37483118967
G170202101785,6221.98178919087
G170202105222,6251.24124809151
G170202101588,6337.60162450961
G170202007772,6489.82414968445
G170202100144,6806.7757746074
G170202104434,7044.01484715589
G170202000478,7057.78427779228
G170202302810,7667.28561723166
G170202008623,8126.5797583471
G170202006293,8072.60777497115
G170202007315,8019.89508523184
G170202201017,7726.89714824864
G170202300034,7769.21741823289
G170202202874,9107.62060270566
G170202001352,9216.8337271687
G170202303382,9065.5342702249
G170202008501,9053.45696169504
G170202009107,9039.7550818088
G170202009922,4424.44865491918
G170202104074,3788.02417555365
G170202203159,3756.09048999254
G170202004978,4180.42659101884
G170202005404,4160.03306672111
G170202007252,4181.83774065068
G170202202935,4233.79450481135
G170202006270,4548.4601357482
G170202005623,10535.1130656508
G170202202484,3337.50743232357
G170202010141,3451.81820559032
G170202006352,3665.30102129353
G170202301295,3644.08196447044
G170202006388,3683.90882052341
G170202102691,3717.61032262096
G170202000416,3585.40675601054
G170202205087,12685.3850146959
G170202007591,14627.8322998415
G170202304479,14572.3645966075
G170202203810,14582.6686056708
G170202204507,14627.7350502148
G170202010190,12999.9155683351
G170202104512,12883.7878034594
G170202007627,12881.5449695752
G170202202189,12865.9648905347
G170202003877,12854.5125777493
G170202006039,12839.9412803697
G170202005100,12820.12237286
G170202001812,12812.3326681052
G170202202190,12797.9103459802
G170202004532,12791.1579222604
G170202200366,12784.3651068073
G170202206465,12774.9261504256
G170202303157,12599.44171663
G170202005935,7867.69155219918
G170202001231,4010.24265116097
G170202000612,4121.9662126064
G170202002534,4139.82798033359
G170202007017,4195.70477188946
G170202008302,4231.31030387399
G170202105120,4276.34616639586
G170202005926,4346.43549534893
G170202100598,4399.85552429349
G170202100722,4374.61933568548
G170202008294,4251.58309275442
G170202003076,4210.86011827104
G170202105640,4197.386439069
G170202001055,4230.69060224517
G170202006823,7279.54251983041
G170202010060,5622.60634669091
G170202001379,3631.78319566366
G170202006689,7182.86987155832
G170202301118,6162.33973344986
G170202301731,5730.216162716
G170202002803,5720.56960874622
G170202008109,5632.0573316231
G170202007972,5573.68303896374
G170202400529,6408.77326437141
G170202302698,14603.0074313703
G170202009585,14644.5648042286
G170202008913,14325.5304720684
G170202205021,14298.4905062291
G170202010066,14296.532708522
G170202008999,14282.2706539364
G170202004067,3438.8787666503
G170202204673,4934.33839055234
G170202005377,4805.2296253958
G170202008650,4779.93989949303
G170202005348,4778.22192332549
G170202400016,4723.91938461791
G170202006476,4584.45460180865
G170202303338,4364.59724676662
G170202004895,3189.4222251726
G170202100407,3354.72220311487
G170202003500,1054.83321903223
G170202001592,1266.51378936016
G170202009273,1313.30250725377
G170202008120,6652.02792052933
G170202001953,4965.22126419361
G170202001971,4927.26975061795
G170202000605,4769.67303559779
G170202002070,4767.27284592182
G170202301531,4729.39508388648
G170202103607,4624.3936913376
G170202401730,3766.84226542346
G170202009085,6504.42665665055
G170202005106,6620.65179865228
G170202203237,6143.27909922542
G170202009871,5631.84620045684
G170202006606,5605.82446326689
G170202303139,5469.8624666072
G170202101819,5400.49450374503
G170202101753,5243.64903359331
G170202007943,5706.15706236562
G170202204790,6905.85971512003
G170202007038,10029.0200980351
G170202105424,10017.8501342599
G170202303592,10052.4870648464
G170202009802,9771.95060407456
G170202004044,13957.6949006921
G170202007889,14585.383967989
G170202009660,11101.9579019051
G170202003199,2226.75275559921
G170202010068,2230.18000671828
G170202005234,2645.3281474666
G170202008311,2689.67148574732
G170202001219,2707.41462623789
G170202001646,2745.54113449279
G170202005706,2938.65408427595
G170202004859,3046.82038669908
G170202200219,3544.92120316601
G170202205058,3734.65779377159
G170202004808,3954.96090896646
G170202000654,4003.88237016703
G170202000484,4090.34634215071
G170202002842,4182.05620166986
G170202301964,4263.43528719971
G170202009627,4252.47863413653
G170202103819,4275.15070345483
G170202007660,4489.91299863199
G170202209118,4544.55325240555
G170202007134,4898.66376982838
G170202005554,4970.20479383787
G170202006894,4985.91138332144
G170202102146,5025.50020490347
G170202003816,5046.71816551998
G170202001386,5178.69414059867
G170202303262,5231.99164309812
G170202008968,5586.34359688655
G170202001297,5663.96321196866
G170202102846,5715.60551899341
G170202104747,5744.62537127686
G170202102041,5891.68733675946
G170202000963,5928.93692091666
G170202009829,5613.98988810479
G170202006587,4294.87931826342
G170202009966,1501.75112245004
G170202205048,1463.21750076199
G170202006574,1450.0742554845
G170202203201,1435.86500922699
G170202001639,1423.8211464873
G170202009033,1387.83982906388
G170202000239,1370.01093500028
G170202302786,1346.10735467655
G170202303322,1345.65008387197
G170202204804,1284.69409796641
G170202303983,1283.7557836108
G170202001161,1256.98022047694
G170202001096,8455.81532897938
G170202001308,9048.16617499776
G170202003516,3354.12587807198
G170202000461,3391.05798888015
G170202001921,4516.94685878531
G170202005259,4598.24941830325
G170202001698,4601.72419805733
G170202009901,4631.29148463566
G170202001996,4649.97103329797
G170202102016,4753.67940500432
G170202302299,4760.57138617113
G170202008508,4865.78135244484
G170202203217,4885.68429328809
G170202007858,4904.72988353959
G170202303056,4947.1934231031
G170202003864,4984.720001204
G170202102909,5109.28485650275
G170202402207,4757.35717613435
G170202204912,4773.03821365688
G170202010057,4639.74984739274
G170202102853,4644.27744317175
G170202201504,4654.13051268371
G170202004706,4301.08035438886
G170202002280,4130.33846376368
G170202100654,4102.4809828523
G170202006841,4846.46729837096
G170202204797,4188.45073798867
G170202402239,4268.164095757
G170202001528,4313.12894192658
G170202000872,4345.06051474496
G170202005061,4388.67254536341
G170202401700,4484.28640782241
G170202005164,4536.93253366705
G170202103251,4553.53590435788
G170202007550,4555.12157974408
G170202102022,4638.59470697254
G170202303048,4599.6627298863
G170202208298,4581.783269873
G170202006549,4575.67466207765
G170202001567,4390.80593791071
G170202004687,4221.05799472222
G170202204989,4250.75709355583
G170202009973,4262.4131924842
G170202003893,4294.11662687379
G170202003778,4318.44668646612
G170202303853,4242.4250005285
G170202008941,4216.26192917554
G170202204395,4178.97377683419
G170202001359,4066.17358675457
G170202004876,4002.00598590546
G170202010176,4494.61768502402
G170202009461,4436.72069784427
G170202007513,4408.292409251
G170202003639,4322.35370904565
G170202002667,4304.39994252029
G170202202198,4238.3689086336
G170202203463,4231.0213333225
G170202401684,4186.82281560106
G170202002320,5056.9576593458
G170202003512,4912.07942009933
G170202009699,4843.4076078048
G170202003322,4830.42275201528
G170202000935,4770.68069750532
G170202002277,4765.49982320404
G170202006693,4635.06285578358
G170202105342,4608.4710715344
G170202004621,4576.40063167259
G170202002210,4513.1318919521
G170202005544,4507.85166792544
G170202001239,4387.91600785162
G170202204226,4360.18108893803
G170202005562,4307.36989146935
G170202004820,4214.59341680121
G170202207389,4027.22051165024
G170202004953,3928.88292120482
G170202101333,4590.2161407207
G170202008683,4396.36119780796
G170202001189,4367.04517166219
G170202004932,4344.37589399393
G170202300336,4341.73134799658
G170202009323,4315.06271981324
G170202006971,4288.81821912362
G170202004826,4286.44088409848
G170202001215,4229.33938231518
G170202004803,4210.31656952263
G170202008291,4154.5437148735
G170202201909,4140.89149841374
G170202004413,4113.61920033723
G170202006900,4029.28732008774
G170202009370,3880.54085896869
G170202008937,3944.6190680348
G170202006766,3952.84725979091
G170202001791,3958.22756137112
G170202102293,4009.07483419326
G170202101384,4041.38660798491
G170202008993,4057.23506413281
G170202301337,4076.43420253858
G170202009845,3968.79384442657
G170202001454,3965.16363899918
G170202400816,3951.26522791427
G170202001170,3893.35925471804
G170202004819,3399.36170989907
G170202202903,3412.77010304219
G170202202900,3460.72636549028
G170202101245,3554.29831199103
G170202206958,3571.93369922214
G170202100934,5773.66309341017
G170202002618,5903.5683003928
G170202007323,5984.54935898349
G170202002736,5971.74849401524
G170202204352,8655.78301372524
G170202008663,8474.32002954825
G170202102370,8366.48081938421
G170202209928,8336.12508249253
G170202007457,9674.3094761911
G170202204554,9624.04319623749
G170202010235,8133.51700481882
G170202004983,8131.73449015751
G170202103325,8056.22381362427
G170202209968,8965.76644425274
G170202005764,12398.7125974386
G170202005049,12309.6265936455
G170202304318,7654.82036200259
G170202201744,7681.97836749795
G170202204442,9214.33766198976
G170202002699,8526.87671027699
G170202209513,9713.30964699061
G170202009744,9777.76643702753
G170202200055,9803.12212580597
G170202010371,9838.86220245897
G170202008088,9865.56189748447
G170202008099,10180.7003113182
G170202001304,10203.9760087219
G170202009596,10369.4591397563
G170202008921,10476.443177233
G170202009321,10499.0429926062
G170202000565,10532.1725114614
G170202000339,10534.8749674243
G170202105480,10603.5224650802
G170202008260,10658.4372059393
G170202001644,10216.0983983875
G170202007955,10750.9080120266
G170202007112,10985.5847634772
G170202208989,11023.2878900379
G170202009507,10917.9307934163
G170202010160,10856.5844698853
G170202000459,11085.0597219605
G170202303745,10753.1098961076
G170202204692,10752.7772195031
G170202003353,8401.10078820439
G170202003216,8424.6763052497
G170202003372,8459.91438982079
G170202100476,8460.6995433535
G170202104897,8467.38692850334
G170202000839,12828.3774548802
G170202005889,10082.65182651
G170202401247,9658.28483478652
G170202202703,9553.76480425493
G170202008637,9529.14411829381
G170202005466,9453.1513884538
G170202008252,9439.1251142848
G170202206814,9426.37768577742
G170202101606,9337.6720944917
G170202003739,9308.67226829227
G170202303893,9282.2096928946
G170202007815,9234.9276017763
G170202206979,9074.97793389396
G170202105519,8849.40513312236
G170202001762,8843.92120988383
G170202206042,8713.39940016811
G170202103704,8646.83805410257
G170202000352,8527.92788530563
G170202010063,8423.10073893456
G170202400648,8400.11755151179
G170202004442,8318.09755854387
G170202101202,8294.70299926527
G170202104537,2503.96251454573
G170202007998,2504.24568486459
G170202303986,2521.82904785834
G170202204681,11220.0921340882
G170202201761,6282.54063906843
G170202000798,6325.03914539068
G170202001976,10061.2359157056
G170202007701,10086.7719587753
G170202203976,10110.7484183374
G170202003277,10080.1801581029
G170202009087,10062.3220922315
G170202006624,10702.9374913707
G170202007916,10134.4349006455
G170202303180,10058.9632395711
G170202301826,12106.6569140362
G170202005732,12138.1367007559
G170202201646,12161.3412048369
G170202102732,9844.23207780804
G170202001538,9853.38500037215
G170202010387,9856.26134644052
G170202203082,9983.09330947147
G170202100583,9894.44054256607
G170202303673,9637.45380374128
G170202302332,9693.70595334206
G170202205195,9705.93496853
G170202304103,9784.21342376781
G170202002811,9778.9714606202
G170202207098,9715.09526454351
G170202209484,10027.0160563415
G170202201883,9846.20203693077
G170202010145,9776.1376397552
G170202205036,9773.69917864593
G170202009537,9777.18944986948
G170202004466,9867.76582199894
G170202304272,9785.90323484109
G170202202916,9933.67240269703
G170202201248,9871.23707929987
G170202004715,9815.19212217218
G170202005536,9800.19579896827
G170202204074,9817.53197809951
G170202400742,9825.17601733247
G170202007308,9963.927915159
G170202006204,9976.8975490784
G170202001967,9984.47803645857
G170202402065,9983.46590388376
G170202006842,9936.66453171235
G170202005740,9913.91759322757
G170202008832,9890.57803295873
G170202101063,9862.62482814188
G170202205296,9845.00832612949
G170202101153,9844.30382337459
G170202005329,9815.49701909078
G170202000707,9753.20679800993
G170202104762,9698.01886174243
G170202105138,9697.15796606114
G170202008295,9738.95908848427
G170202005668,9741.11675867095
G170202206344,8727.06613865736
G170202005802,8730.83057755049
G170202002311,8737.4363125009
G170202008609,8775.99003048926
G170202000275,8795.85631110617
G170202102626,11281.3427360642
G170202010202,12206.3945452026
G170202000820,12333.3244666436
G170202003787,12416.3630438768
G170202003513,13010.4590647295
G170202303153,12098.3217395632
G170202103061,12384.9675607312
G170202008643,12388.0536778534
G170202003485,12363.6355984201
G170202006756,12396.5421019744
G170202103834,12546.0484852892
G170202004051,13004.4935259724
G170202200070,13603.4037215659
G170202303631,13557.2093595711
G170202302958,2385.25008131714
G170202101322,2634.17411223207
G170202002146,2579.38254634163
G170202101531,2670.70167377172
G170202001118,2886.64355856923
G170202007365,2854.89991479661
G170202001022,2894.67383572209
G170202302075,3766.45804675825
G170202008243,2430.73129380206
G170202004995,2719.70770508009
G170202200948,2879.28489770508
G170202007283,2801.77424754314
G170202005016,3588.75678925416
G170202209478,1997.81926582814
G170202300703,1434.86773310035
G170202300553,3453.45450081087
G170202000357,3478.21062049084
G170202208493,3535.14325749154
G170202003697,3678.29659891123
G170202103625,3692.03795424089
G170202009155,3731.46144378518
G170202204858,3775.46105072792
G170202204489,3455.30293039601
G170202010383,3508.65183991623
G170202101857,3511.25331499784
G170202004373,3572.1548046282
G170202008042,3599.56986490895
