guarantee_id,dist_network
G400202401056,12396.7142638082
G400202400347,11483.2629520544
G400202400216,10516.7183200497
G400202400520,8117.10785447749
G400202300747,6932.04065379949
G400202300978,7762.83768031907
G400202300496,7059.4357846096
G400202300101,12577.525124059
G400202401084,7688.76879760168
G400202301894,6909.25945249529
G400202400633,5023.59188347572
G400202301292,7774.87120907061
G400202400607,8109.08970454884
G400202300118,8562.26059561337
G400202301398,7779.96347675815
G400202301840,5828.68383321409
G400202300134,6207.61279736309
G400202301617,6141.11939805362
G400202301247,4827.04699697562
G400202300642,4781.59954743079
G400202301483,2315.96826622449
G400202200894,2305.5707837541
G400202301032,2232.74629855329
G400202301532,2189.35772759209
G400202400419,2169.48649386469
G400202301605,2147.35432398982
G400202400766,2122.09124908223
G400202301165,2169.20135342151
G400202301050,2370.56009946769
G400202200859,2531.83993974858
G400202200666,3782.612192448
G400202400056,3760.33546504625
G400202400873,3713.30120548266
G400202200398,3687.10708160215
G400202301660,3643.27538425927
G400202200734,3619.50018279723
G400202301338,3534.95148603033
G400202301453,3532.42138858832
G400202200393,3501.42457112913
G400202301546,3469.59176344858
G400202200623,3435.12334854191
G400202201047,2645.07505214308
G400202301157,2716.08327140606
G400202201152,2718.48345722929
G400202300654,2798.23421030599
G400202301639,3028.80539949707
G400202201087,3111.32168065572
G400202400387,3176.41911871865
G400202201191,17016.1740816364
G400202400488,16554.4502813404
G400202301132,7196.92077105523
G400202201091,2538.29888209003
G400202301468,4001.08526336128
G400202300825,3656.9846164492
G400202201154,2139.5441355233
G400202401043,2220.44886963967
G400202300555,2496.824741638
G400202300007,2960.1050081335
G400202300283,4023.86661290304
G400202300142,2202.85004860127
G400202300323,2545.28676601245
G400202401124,2625.97802803913
G400202400331,17827.4495575755
G400202400756,16680.461943356
G400202201053,16779.9578997352
G400202201153,13425.2787712582
G400202200423,25788.0784942382
G400202300478,28000.0760185595
G400202300592,28366.2999281781
G400202400015,27416.1665755673
G400202300473,27532.5917905757
G400202200356,8096.40273797205
G400202200913,12300.8943805173
G400202300639,17751.42001281
G400202301035,20305.6944227201
G400202401020,17200.0776908488
G400202400945,17218.0180310315
G400202400867,16442.1992206901
G400202400337,16766.3197223941
G400202300864,15992.995689803
G400202200582,16435.4274973707
G400202200998,18936.2539011849
G400202401100,13848.3823731103
G400202200792,16740.004245381
G400202301001,22407.2754900716
G400202200510,16356.083845855
G400202200458,17466.5551386763
G400202400631,16401.9408321239
G400202300889,10836.5625356059
G400202301405,1219.04233352216
G400202300335,1344.51765385255
G400202400506,1463.22143604503
G400202200570,1487.38337260889
G400202200756,1264.9445322154
G400202200852,1388.22572910799
G400202200949,892.221046391754
G400202300833,999.037024116604
G400202300520,1170.03608002802
G400202301806,1189.37760310717
G400202301027,1379.74799994632
G400202201072,1045.99009456182
G400202300794,966.401590600714
G400202200991,785.771942612403
G400202401093,624.647442258538
G400202200292,2210.30439325669
G400202401094,6688.96679833373
G400202301346,10529.7410450988
G400202300826,3199.91357322718
G400202200651,3242.54841191321
G400202401027,3268.06211991387
G400202300703,3347.75625982361
G400202400591,3590.18474397471
G400202300430,5582.04273408036
G400202400170,4196.52230848035
G400202200956,4735.63702525089
G400202300152,17507.0341420829
G400202300775,18247.216777431
G400202400884,18220.9337067238
G400202300730,18227.614625676
G400202200710,18532.7732483414
G400202301288,18589.5711949225
G400202200980,18606.4063749903
G400202300340,18670.2333656363
G400202200597,683.983485812861
G400202300836,17224.7690260316
G400202201216,17417.7346196715
G400202300987,17690.3540954537
G400202400838,17777.0381060001
G400202300569,18159.7182339798
G400202201044,7516.76614732497
G400202400046,18151.231429107
G400202200428,16371.0631526121
G400202300905,15698.9577449256
G400202201112,15944.7765726964
G400202300500,16059.8572898237
G400202400604,16385.6753049028
G400202301433,18384.8558082323
G400202400850,18185.4563503823
G400202301303,18109.2818197289
G400202400446,15937.2043840992
G400202400352,11067.5811337182
G400202301354,16069.9117371695
G400202400691,19681.4516315781
G400202201014,18053.9569151661
G400202301033,28202.6792317734
G400202200748,691.8137638323
G400202300262,769.488913689987
G400202200334,778.652505743708
G400202200739,796.51429490569
G400202301099,1616.28329240976
G400202200982,1739.85019789844
G400202400546,1456.74053160354
G400202300718,1503.78374511023
G400202301591,1338.43613348231
G400202301768,12386.3545715149
G400202401099,12425.6825029873
G400202201114,9481.79875039796
G400202301814,15184.8037324837
G400202400859,8660.80222601407
G400202300135,6923.40936814634
G400202300557,6571.2486666933
G400202301364,7710.51593616499
G400202300339,7680.12705203381
G400202201178,11169.4263578763
G400202200780,16292.4114450258
G400202300059,16164.1449015323
G400202400632,16202.4239995378
G400202200843,8174.89053464328
G400202200652,8142.22490448988
G400202400185,1689.60522400432
G400202400438,17096.4717333332
G400202401048,17337.7242767233
G400202300110,5490.72968859397
G400202301600,8408.17802512372
G400202300817,18311.8120425718
G400202300998,18386.9763582848
G400202200830,18204.5746504809
G400202200215,18157.4875270294
G400202300324,18095.7401406772
G400202301539,18105.9452395563
G400202300791,18002.1889699652
G400202200656,8608.7423803871
G400202400586,8635.20338832514
G400202401057,6100.94237090505
G400202400982,6346.31074928537
G400202300931,7274.76519329599
G400202200979,13753.5179832617
G400202301760,13394.6811811618
G400202200208,9077.82526453801
G400202200185,8589.59258685237
G400202200370,6566.99263793359
G400202200260,6218.69724891399
G400202400635,6250.55294548607
G400202301265,6130.426219925
G400202200139,6293.74442148695
G400202200709,5595.75472980773
G400202301659,5623.89290056901
G400202201206,5637.72698836142
G400202400159,5591.26084751028
G400202301264,4279.46871591165
G400202401110,3604.51302542464
G400202401062,3756.88068524025
G400202301504,3474.04870511839
G400202200742,3625.61559813248
G400202300146,3236.14779571858
G400202301386,3271.45962926658
G400202400348,3239.9048144129
G400202301088,3355.93809373989
G400202301848,3164.80083504711
G400202400392,3201.86293854775
G400202301196,3092.19969515874
G400202401077,1526.43630577681
G400202301193,2251.14547655613
G400202400978,1671.52653844913
G400202401088,8768.24396897729
G400202301254,8996.61052477433
G400202301179,9710.80983747536
G400202301566,12723.2432565456
G400202400685,12784.8026225208
G400202400444,7115.50037073421
G400202301441,4474.61228641569
G400202200373,4565.43484923639
G400202301650,4533.18344535629
G400202200880,4570.56566856242
G400202300903,4606.49994624223
G400202400484,4946.87912331008
G400202400189,3797.46348132822
G400202201105,9385.3079408179
G400202301820,11053.5444653467
G400202300071,11129.1760149287
G400202300261,11702.7914846307
G400202200401,22734.3781381989
G400202300264,22633.4989437567
G400202400558,18089.7146651597
G400202300299,15420.7407818554
G400202301592,21730.5273671284
G400202401101,2369.95869114505
G400202300755,2366.87542605289
G400202400863,2221.43331730278
G400202300106,2138.94922051056
G400202301758,2085.93864043287
G400202201172,6298.14054015542
G400202301599,5773.26860018616
G400202301521,5792.32547488276
G400202301256,5860.11312118397
G400202301058,5733.73553682461
G400202200444,5317.13794048689
G400202200363,5178.6008232297
G400202300772,4946.52467612539
G400202200970,4684.95180279166
G400202301078,13002.8247392487
G400202400285,15392.2426581722
G400202200914,15126.4315049904
G400202300871,8625.17867598761
G400202201088,15794.965609869
G400202301681,15780.7261855334
G400202200727,12826.8702113593
G400202200707,5623.55816578187
G400202300976,5448.54953094893
G400202400004,5402.64499562695
G400202400115,5387.10138989831
G400202201171,4820.31844967138
G400202200399,3680.95787196933
G400202300525,3986.24066584877
G400202300268,5121.01862907847
G400202400257,17048.9061742098
G400202301139,8399.75333458802
G400202200772,8528.32965505105
G400202201151,8813.44991826449
G400202201055,12714.9590219653
G400202301492,12304.3137123618
G400202300365,12413.2486935479
G400202301824,24427.092573863
G400202301588,1089.83532186415
G400202401023,1056.76151989028
G400202300214,1105.07128114867
G400202401047,118.39974880602
G400202300882,508.64480466867
G400202201150,488.809574227576
G400202300157,444.467219806917
G400202300116,762.092481381468
G400202200632,789.887685095959
G400202300641,2993.4978161717
G400202200647,8850.07795798542
G400202400779,12855.01222794
G400202400464,11919.2444271015
G400202400834,14412.5968922476
G400202301687,14331.7947898615
G400202401082,5620.62526440793
G400202401083,5759.50759832981
G400202200325,5769.17159141264
G400202400269,15567.7151616946
G400202400561,9945.52494720889
G400202200454,9462.63259390376
G400202201063,9605.23228263894
G400202301271,5766.18974071929
G400202301852,8465.59444814278
G400202200983,11812.4603676007
G400202300136,12036.6874634526
G400202301086,3569.55222336881
G400202400767,3542.78849019552
G400202201089,2258.50985255113
G400202300173,4454.23112395187
G400202200347,3525.33182627423
G400202200891,3745.05244553263
G400202200986,2869.21381960476
G400202200466,2962.96980738841
G400202400175,3024.8477124202
G400202301537,3148.89014617767
G400202400097,3263.523475724
G400202301582,3325.54609262444
G400202400808,3504.91650457544
G400202400089,5622.41183386698
G400202201199,6200.184173996
G400202401121,6371.91529079344
G400202300014,12622.2390353583
G400202201116,6630.16253236823
G400202200610,6560.76916670432
G400202301527,6507.83253744971
G400202200743,6470.41408069652
G400202201093,6463.65910161951
G400202201185,16981.3423517529
G400202400031,9803.05146628755
G400202400149,15036.3071016994
G400202200713,17367.7408798763
G400202400695,18365.9810503057
G400202401019,13081.3221986611
G400202301858,18823.2649908998
G400202400836,5432.97978181124
G400202301345,18827.2376032185
G400202300459,19483.3077364725
G400202400381,16501.6686757994
G400202300131,14322.3643587307
G400202400784,11428.7809165635
G400202301456,11743.0111825099
G400202201126,15612.0142043385
G400202300917,4787.3075603565
G400202301055,4844.92372578211
G400202301042,24288.4080560464
G400202300133,1527.71950850057
G400202301041,1496.39343235829
G400202201092,5268.4060004364
G400202400129,6037.25999837086
G400202301387,1582.83229525402
G400202400760,2902.45024871106
G400202301466,2792.50455951369
G400202300356,7618.18742731477
G400202300769,5118.81445639746
G400202300661,2660.33177023777
G400202200276,2662.66113096121
G400202400295,5881.67201344225
G400202300407,18392.2169341269
G400202300298,18462.2118269545
G400202201137,26901.7739282283
G400202400475,27014.185198622
G400202301482,6721.09352821685
G400202400375,3898.24020157891
G400202300432,2919.61052468001
G400202300271,17397.1318977786
G400202400889,15878.1029232108
G400202400753,9877.88111014299
G400202200866,9921.44015146782
G400202400221,18013.929922426
G400202301146,17888.4824051636
G400202301017,3399.93125020651
G400202400537,9769.87632724409
G400202200361,4715.08784974098
G400202301154,4738.79354540247
G400202300993,8583.30686603914
G400202401016,848.240261793035
G400202301649,1403.07139527292
G400202301317,5930.96514851902
G400202400096,9717.99032039588
G400202200698,11766.1973516823
G400202200790,4711.06513582547
G400202400256,4775.82464621908
G400202300881,2524.43175426928
G400202200916,2525.11451486012
G400202200995,2643.35545657324
G400202301505,2648.83106566781
G400202301028,21301.5766420392
G400202400248,22219.9102699005
G400202200965,7010.97917208769
G400202400499,6907.21805186006
G400202400796,6843.01006811367
G400202200177,6263.83107785976
G400202400389,2551.21534538951
G400202400699,2708.20225229737
G400202400135,13677.3485598446
G400202400034,25930.7148728778
G400202300172,18557.4023734611
G400202300954,17455.1359138651
G400202300628,18977.0089521894
G400202301481,16171.1428456168
G400202400613,12000.5565640025
G400202200964,3068.63966435872
G400202400061,3807.4833985336
G400202200593,5023.32822598026
G400202400757,5157.12295787129
G400202301854,15047.4653467542
G400202400672,8181.89712637834
G400202200814,15935.0692985386
G400202200599,15138.3492079417
G400202301502,6766.99801318059
G400202300281,2675.93334100277
G400202400910,2721.88280373698
G400202400169,2885.99493808816
G400202401079,6437.23935905545
G400202200273,6463.65910161951
G400202201173,17466.5551386763
G400202200404,3525.33182627423
G400202200725,5623.55816578187
G400202200692,870.833707958086
G400202201118,18053.9569151661
G400202200921,12055.9826565743
G400202201215,17417.7346196715
G400202201201,6463.65910161951
G400202200977,956.611432825166
G400202200661,12726.8788926298
